Threshold,Precision,Recall,F2
0.023791881,0.07902439024390244,0.9759036144578314,0.2984524686806828
0.023813244,0.0791015625,0.9759036144578314,0.29867256637145023
0.023814617,0.07917888563049853,0.9759036144578314,0.29889298892965804
0.023871485,0.07925636007827788,0.9759036144578314,0.29911373707510097
0.023872439,0.07933398628795299,0.9759036144578314,0.299334811529702
0.023898399,0.07941176470588235,0.9759036144578314,0.2995562130175199
0.023906834,0.07948969578017664,0.9759036144578314,0.2997779422647571
0.023954336,0.07956777996070727,0.9759036144578314,0.29999999999976823
0.023977503,0.07964601769911504,0.9759036144578314,0.30022238695306686
0.024049547,0.0797244094488189,0.9759036144578314,0.3004451038573347
0.024082981,0.07980295566502463,0.9759036144578314,0.30066815144742925
0.024083262,0.07988165680473373,0.9759036144578314,0.30089153046039185
0.024214758,0.07996051332675222,0.9759036144578314,0.30111524163545533
0.024286687,0.0800395256916996,0.9759036144578314,0.30133928571405316
0.024362413,0.08011869436201781,0.9759036144578314,0.30156366343982693
0.024366608,0.0801980198019802,0.9759036144578314,0.30178837555863464
0.02440523,0.0802775024777007,0.9759036144578314,0.3020134228185591
0.024506925,0.08035714285714286,0.9759036144578314,0.30223880596991626
0.024601951,0.0804369414101291,0.9759036144578314,0.3024645257652635
0.024673777,0.0805168986083499,0.9759036144578314,0.30269058295940804
0.024690421,0.08059701492537313,0.9759036144578314,0.30291697830941516
0.02474241,0.08067729083665338,0.9759036144578314,0.3031437125746168
0.02478257,0.08075772681954138,0.9759036144578314,0.3033707865166204
0.024796898,0.08083832335329341,0.9759036144578314,0.30359820089931655
0.02490091,0.08091908091908091,0.9759036144578314,0.30382595648888844
0.024950258,0.081,0.9759036144578314,0.3040540540538202
0.024951143,0.08108108108108109,0.9759036144578314,0.304282494364905
0.024965093,0.0811623246492986,0.9759036144578314,0.3045112781952546
0.025061293,0.08124373119358075,0.9759036144578314,0.30474040632030747
0.025092518,0.08132530120481928,0.9759036144578314,0.30496987951783794
0.02511559,0.0814070351758794,0.9759036144578314,0.3051996985679644
0.025236143,0.08048289738430583,0.963855421686747,0.3016591251883023
0.025242537,0.08056394763343404,0.963855421686747,0.3018867924525954
0.025278712,0.08064516129032258,0.963855421686747,0.30211480362514276
0.025298815,0.08072653884964683,0.963855421686747,0.30234315948578167
0.02535614,0.08080808080808081,0.963855421686747,0.3025718608167089
0.025404224,0.08088978766430738,0.963855421686747,0.30280090840248997
0.02543772,0.08097165991902834,0.963855421686747,0.3030303030300677
0.0255846,0.08105369807497467,0.963855421686747,0.3032600454887714
0.025673337,0.08113590263691683,0.963855421686747,0.30349013657032586
0.025716193,0.08121827411167512,0.963855421686747,0.3037205770688607
0.025815835,0.08130081300813008,0.963855421686747,0.3039513677809192
0.025993781,0.08138351983723296,0.963855421686747,0.3041825095054675
0.026035171,0.0814663951120163,0.963855421686747,0.304414003043904
0.02612233,0.08154943934760449,0.963855421686747,0.3046458492000685
0.026127424,0.08163265306122448,0.963855421686747,0.3048780487802515
0.026164874,0.08171603677221655,0.963855421686747,0.3051106025932037
0.026224429,0.081799591002045,0.963855421686747,0.30534351145014516
0.02626366,0.08188331627430911,0.963855421686747,0.3055767761647748
0.026278865,0.08196721311475409,0.963855421686747,0.30581039755328004
0.026477491,0.08205128205128205,0.963855421686747,0.3060443764343461
0.026598442,0.08213552361396304,0.963855421686747,0.3062787136291657
0.026622921,0.08221993833504625,0.963855421686747,0.3065134099614487
0.026679033,0.0823045267489712,0.963855421686747,0.30674846625743146
0.026691748,0.082389289392379,0.963855421686747,0.306983883345887
0.026708763,0.08247422680412371,0.963855421686747,0.3072196620581342
0.026779534,0.0825593395252838,0.963855421686747,0.30745580322804833
0.026793739,0.08264462809917356,0.963855421686747,0.30769230769206996
0.026820093,0.0827300930713547,0.963855421686747,0.30792917628921557
0.026885513,0.08281573498964803,0.963855421686747,0.3081664098610872
0.026968872,0.08290155440414508,0.963855421686747,0.3084040092518822
